calendar_year_month,sku,sales_usd,sales_qty,calendar_date
201909,99548-1WA,952.87,1,2019-09-01
201909,99548-1WT,0.0,2,2019-09-01
201909,CB-CLW2026SS,101973.87,1018,2019-09-01
201910,10491-0,2044144.18,8211,2019-10-01
201910,10493-0,99928.36,389,2019-10-01
201910,11464-0,1860790.65,14953,2019-10-01
201910,11499-0,526806.49,3497,2019-10-01
201910,14047-0,34647.97,143,2019-10-01
201910,19042-0,51943.45,555,2019-10-01
201910,20454-0,251759.57,12674,2019-10-01
201910,20455-0,113346.31,6327,2019-10-01
201910,20466-0,463934.99,23701,2019-10-01
201910,20467-0,278925.57,16646,2019-10-01
201910,21285-0,2478949.39,14610,2019-10-01
201910,22203-0,599057.21,40046,2019-10-01
201910,22204-0,30077.13,2238,2019-10-01
201910,22907-0,1209649.19,6993,2019-10-01
201910,22908-0,1637750.29,7810,2019-10-01
201910,23270-0,132036.58,626,2019-10-01
201910,2967-BR1,38344.18,379,2019-10-01
201910,30015-0,116211.6,6841,2019-10-01
201910,30369-0,1607066.38,12370,2019-10-01
201910,3073-NA,238950.66,2515,2019-10-01
201910,3569-0,209160.51,2186,2019-10-01
201910,3946-0,309641.39,1292,2019-10-01
201910,4008-0,222407.77,7773,2019-10-01
201910,404715-0,19546.8,260,2019-10-01
201910,404716-0,314809.33,2768,2019-10-01
201910,4144-0,484814.75,3956,2019-10-01
201910,4166-0,107784.33,1551,2019-10-01
201910,4167-0,85339.61,1231,2019-10-01
201910,4198-0,730857.48,8572,2019-10-01
201910,4199-0,2418456.37,24033,2019-10-01
201910,4309-0,880278.68,8308,2019-10-01
201910,4326-0,468260.36,3224,2019-10-01
201910,4418-0,265370.55,3875,2019-10-01
201910,4421-0,304502.17,4568,2019-10-01
201910,4434-0,572390.23,4130,2019-10-01
201910,4467-0,958476.98,17605,2019-10-01
201910,4468-0,756715.13,13845,2019-10-01
201910,45385-0,520703.76,2332,2019-10-01
201910,45927-0,1174924.6300000001,5306,2019-10-01
201910,45989-0,107107.49,609,2019-10-01
201910,4636-0,1411957.49,53655,2019-10-01
201910,4639-0,185070.3,8004,2019-10-01
201910,4647-0,136870.25,12177,2019-10-01
201910,4648-0,21861.71,2215,2019-10-01
201910,4694-0,56854.94,4402,2019-10-01
201910,4734-0,288693.66000000003,12118,2019-10-01
201910,4774-0,437553.11,39141,2019-10-01
201910,4775-0,83274.94,8116,2019-10-01
201910,5172-0,978928.61,2571,2019-10-01
201910,5297-0,99491.92,874,2019-10-01
201910,5401-PA-0,498497.22,261,2019-10-01
201910,78052-0,61778.15,3031,2019-10-01
201910,78248-0,1541587.69,7677,2019-10-01
201910,78249-0,857117.71,5085,2019-10-01
201910,78253-0,520359.12,3961,2019-10-01
201910,78276-0,5270788.61,34895,2019-10-01
201910,78279-0,2785969.63,18021,2019-10-01
201910,78279-96,163151.1,802,2019-10-01
201910,81144-DA1,2731.35,26,2019-10-01
201910,81145-DA1,6905.93,63,2019-10-01
201910,81146-DA1,7034.21,48,2019-10-01
201910,81147-DA1,376.62,5,2019-10-01
201910,81148-DA1,6222.8099999999995,76,2019-10-01
201910,81149-DA1,5313.99,39,2019-10-01
201910,81152-LA1,30868.62,372,2019-10-01
201910,81153-LA1,60704.07,668,2019-10-01
201910,81154-LA1,56187.84,433,2019-10-01
201910,81155-LA1,17615.920000000002,167,2019-10-01
201910,81156-LA1,34732.15,290,2019-10-01
201910,81157-LA1,37249.11,220,2019-10-01
201910,98993-0,451613.28,1848,2019-10-01
201910,98994-0,290441.43,1185,2019-10-01
201910,99042-NA,39345.6,323,2019-10-01
201910,99517-LGR-1WA,4026.59,6,2019-10-01
201910,99517-LGR-1WT,5203.9,8,2019-10-01
201910,99520-LGR-1WA,8673.16,14,2019-10-01
201910,99520-LGR-1WT,5486.27,5,2019-10-01
201910,99522-LG-1WA,10978.630000000001,8,2019-10-01
201910,99522-LG-1WT,3341.84,2,2019-10-01
201910,99524-LG-1WA,11238.99,8,2019-10-01
201910,99524-LG-1WT,2946.52,2,2019-10-01
201910,99530-LGR-1WA,6099.47,9,2019-10-01
201910,99530-LGR-1WT,7209.9800000000005,11,2019-10-01
201910,99533-LGR-1WA,6468.299999999999,9,2019-10-01
201910,99533-LGR-1WT,7791.37,8,2019-10-01
201910,99535-LG-1WA,7083.9,6,2019-10-01
201910,99535-LG-1WT,6422.28,5,2019-10-01
201910,99537-LG-1WA,7873.599999999999,6,2019-10-01
201910,99537-LG-1WT,5328.18,4,2019-10-01
201910,99541-R-1WA,5297.99,13,2019-10-01
201910,99541-R-1WT,2323.2200000000003,4,2019-10-01
201910,99543-R-1WA,4499.53,7,2019-10-01
201910,99543-R-1WT,2733.66,5,2019-10-01
201910,99544-1WA,4663.4,6,2019-10-01
201910,99544-1WT,3216.7200000000003,3,2019-10-01
201910,99548-1WA,6359.22,7,2019-10-01
201910,99548-1WT,2776.85,3,2019-10-01
201910,CB-CLW2026SS,229918.68,2175,2019-10-01
201911,10491-0,1073419.5,4316,2019-11-01
201911,10493-0,72868.43,282,2019-11-01
201911,11464-0,1010056.97,8125,2019-11-01
201911,11499-0,414742.31,2752,2019-11-01
201911,14047-0,37744.19,154,2019-11-01
201911,19042-0,49962.53,505,2019-11-01
201911,20454-0,152594.98,7668,2019-11-01
201911,20455-0,121638.83,6808,2019-11-01
201911,20466-0,319142.43,16292,2019-11-01
201911,20467-0,196708.02,11746,2019-11-01
201911,21285-0,3820272.67,22463,2019-11-01
201911,22203-0,303361.52,20323,2019-11-01
201911,22204-0,182194.24,13552,2019-11-01
201911,22907-0,1290002.04,7472,2019-11-01
201911,22908-0,1550196.83,7392,2019-11-01
201911,23270-0,146295.27,694,2019-11-01
201911,2967-BR1,26036.300000000003,251,2019-11-01
201911,30015-0,492981.83999999997,29017,2019-11-01
201911,30369-0,1216112.77,9670,2019-11-01
201911,3073-NA,106923.78,1149,2019-11-01
201911,31120-0,2348091.95,15444,2019-11-01
201911,31120-96,184742.41,1000,2019-11-01
201911,3569-0,191001.23,1974,2019-11-01
201911,3946-0,259299.97,1112,2019-11-01
201911,4008-0,188504.46,6714,2019-11-01
201911,404715-0,879606.0,11700,2019-11-01
201911,404716-0,390339.4,3433,2019-11-01
201911,4144-0,366171.06,2927,2019-11-01
201911,4166-0,85654.04,1239,2019-11-01
201911,4167-0,64556.86,938,2019-11-01
201911,4198-0,588360.5,6934,2019-11-01
201911,4199-0,2040307.76,20397,2019-11-01
201911,4309-0,683493.51,6786,2019-11-01
201911,4326-0,420451.87,2936,2019-11-01
201911,4418-0,225718.12,3325,2019-11-01
201911,4421-0,235622.13999999998,3516,2019-11-01
201911,4434-0,382046.36,2747,2019-11-01
201911,4467-0,735372.92,13593,2019-11-01
201911,4468-0,603479.02,10971,2019-11-01
201911,45385-0,630125.27,2957,2019-11-01
201911,45927-0,678189.11,3057,2019-11-01
201911,45989-0,113983.62,672,2019-11-01
201911,4636-0,872970.17,33961,2019-11-01
201911,4639-0,118855.39,5113,2019-11-01
201911,4647-0,144017.96,12791,2019-11-01
201911,4648-0,17376.36,1795,2019-11-01
201911,4694-0,49035.08,3821,2019-11-01
201911,4734-0,226983.97,9851,2019-11-01
201911,4774-0,303500.17,27599,2019-11-01
201911,4775-0,67524.42,6829,2019-11-01
201911,5172-0,732499.78,1876,2019-11-01
201911,5297-0,103865.44,903,2019-11-01
201911,5401-PA-0,223432.9,122,2019-11-01
201911,78052-0,64673.94,3178,2019-11-01
201911,78248-0,1268054.34,6314,2019-11-01
201911,78249-0,683671.51,4056,2019-11-01
201911,78253-0,1492836.18,11378,2019-11-01
201911,78276-0,5222582.13,35540,2019-11-01
201911,78279-0,2073452.09,13417,2019-11-01
201911,78279-96,208516.04,1025,2019-11-01
201911,81144-DA1,8198.64,73,2019-11-01
201911,81145-DA1,25409.77,208,2019-11-01
201911,81146-DA1,9705.69,63,2019-11-01
201911,81147-DA1,3967.11,26,2019-11-01
201911,81148-DA1,4431.4,31,2019-11-01
201911,81149-DA1,6272.700000000001,28,2019-11-01
201911,81152-LA1,31867.11,383,2019-11-01
201911,81153-LA1,62363.14,676,2019-11-01
201911,81154-LA1,61378.6,473,2019-11-01
201911,81155-LA1,12203.800000000001,115,2019-11-01
201911,81156-LA1,36731.1,297,2019-11-01
201911,81157-LA1,29460.64,174,2019-11-01
201911,98993-0,345867.49,1423,2019-11-01
201911,98994-0,315087.69,1284,2019-11-01
201911,99042-NA,62229.3,514,2019-11-01
201911,99517-LGR-1WA,6842.83,7,2019-11-01
201911,99517-LGR-1WT,1040.78,1,2019-11-01
201911,99520-LGR-1WA,8326.24,10,2019-11-01
201911,99520-LGR-1WT,1097.25,1,2019-11-01
201911,99522-LG-1WA,6411.8,5,2019-11-01
201911,99524-LG-1WA,4335.03,4,2019-11-01
201911,99524-LG-1WT,1767.91,1,2019-11-01
201911,99530-LGR-1WA,4163.14,7,2019-11-01
201911,99530-LGR-1WT,5189.41,6,2019-11-01
201911,99533-LGR-1WA,7507.42,8,2019-11-01
201911,99533-LGR-1WT,7617.09,10,2019-11-01
201911,99535-LG-1WA,4250.34,3,2019-11-01
201911,99535-LG-1WT,4656.14,6,2019-11-01
201911,99537-LG-1WA,3911.34,3,2019-11-01
201911,99537-LG-1WT,1332.04,1,2019-11-01
201911,99541-R-1WA,3531.11,6,2019-11-01
201911,99541-R-1WT,3222.28,5,2019-11-01
201911,99543-R-1WA,3983.2,6,2019-11-01
201911,99544-1WA,8898.99,9,2019-11-01
201911,99544-1WT,1981.92,2,2019-11-01
201911,99548-1WA,1816.92,3,2019-11-01
201911,CB-CLW2026SS,95236.19,976,2019-11-01
201912,10491-0,484763.44,1945,2019-12-01
201912,10493-0,17510.79,68,2019-12-01
201912,11464-0,591530.16,4748,2019-12-01
201912,11499-0,150237.24,986,2019-12-01
201912,14047-0,13964.56,57,2019-12-01
201912,19042-0,19552.78,184,2019-12-01
201912,20454-0,71935.87,3608,2019-12-01
201912,20455-0,41350.38,2309,2019-12-01
201912,20466-0,213601.87,10923,2019-12-01
201912,20467-0,104223.68,6209,2019-12-01
201912,21285-0,756187.6,4474,2019-12-01
201912,22203-0,208418.94,13956,2019-12-01
201912,22204-0,141886.57,10545,2019-12-01
201912,22907-0,423033.36,2448,2019-12-01
201912,22908-0,216524.04,1032,2019-12-01
201912,23270-0,53784.85,255,2019-12-01
201912,2967-BR1,9062.04,97,2019-12-01
201912,30015-0,195724.8,11521,2019-12-01
201912,30369-0,458194.21,3654,2019-12-01
201912,3073-NA,45357.99,490,2019-12-01
201912,31120-0,793896.4,5221,2019-12-01
201912,31120-96,117126.67,634,2019-12-01
201912,3569-0,95542.0,1054,2019-12-01
201912,3946-0,81117.41,324,2019-12-01
201912,4008-0,67139.61,2404,2019-12-01
201912,404715-0,78187.2,1040,2019-12-01
201912,404716-0,597163.45,5252,2019-12-01
201912,4144-0,128488.16,1016,2019-12-01
201912,4166-0,38565.35,556,2019-12-01
201912,4167-0,32873.369999999995,479,2019-12-01
201912,4198-0,214351.46,2666,2019-12-01
201912,4199-0,853177.13,8323,2019-12-01
201912,4309-0,278656.87,2797,2019-12-01
201912,4326-0,184814.19,1352,2019-12-01
201912,4418-0,99700.28,1468,2019-12-01
201912,4421-0,94262.63,1404,2019-12-01
201912,4434-0,378718.25,2713,2019-12-01
201912,4467-0,304890.61,5578,2019-12-01
201912,4468-0,246552.55,4469,2019-12-01
201912,45385-0,377940.14,1782,2019-12-01
201912,45927-0,139591.45,630,2019-12-01
201912,45989-0,31117.98,186,2019-12-01
201912,4636-0,397179.25,15080,2019-12-01
201912,4639-0,70307.12,3001,2019-12-01
201912,4647-0,27950.71,2327,2019-12-01
201912,4648-0,7783.6,788,2019-12-01
201912,4694-0,29822.46,2308,2019-12-01
201912,4734-0,113435.91,4818,2019-12-01
201912,4774-0,108841.03,9793,2019-12-01
201912,4775-0,32483.37,3145,2019-12-01
201912,5172-0,306917.06,767,2019-12-01
201912,5297-0,58384.89,542,2019-12-01
201912,5401-PA-0,201221.27000000002,98,2019-12-01
201912,78052-0,27369.52,1342,2019-12-01
201912,78248-0,822809.37,4098,2019-12-01
201912,78249-0,326834.11,1939,2019-12-01
201912,78253-0,1226839.45,9349,2019-12-01
201912,78276-0,2053336.79,14076,2019-12-01
201912,78279-0,2172678.56,14057,2019-12-01
201912,78279-96,39465.45,194,2019-12-01
201912,81144-DA1,6322.77,54,2019-12-01
201912,81145-DA1,17360.34,157,2019-12-01
201912,81146-DA1,5429.39,41,2019-12-01
201912,81147-DA1,365.90999999999997,3,2019-12-01
201912,81148-DA1,3270.61,21,2019-12-01
201912,81149-DA1,877.0699999999999,4,2019-12-01
201912,81152-LA1,10317.28,124,2019-12-01
201912,81153-LA1,21587.21,234,2019-12-01
201912,81154-LA1,20243.09,156,2019-12-01
201912,81155-LA1,2016.2800000000002,19,2019-12-01
201912,81156-LA1,10244.73,82,2019-12-01
201912,81157-LA1,10497.460000000001,62,2019-12-01
201912,98993-0,188468.26,774,2019-12-01
201912,98994-0,151455.49,616,2019-12-01
201912,99042-NA,80157.0,660,2019-12-01
201912,99517-LGR-1WA,4055.4,4,2019-12-01
201912,99517-LGR-1WT,2081.56,2,2019-12-01
201912,99520-LGR-1WA,3122.34,3,2019-12-01
201912,99520-LGR-1WT,2194.52,2,2019-12-01
201912,99522-LG-1WA,4843.26,3,2019-12-01
201912,99522-LG-1WT,3341.84,2,2019-12-01
201912,99524-LG-1WA,4335.05,3,2019-12-01
201912,99524-LG-1WT,5893.02,4,2019-12-01
201912,99530-LGR-1WA,1742.72,2,2019-12-01
201912,99530-LGR-1WT,1799.14,2,2019-12-01
201912,99533-LGR-1WA,1855.62,3,2019-12-01
201912,99533-LGR-1WT,2868.21,3,2019-12-01
201912,99535-LG-1WA,2833.56,2,2019-12-01
201912,99535-LG-1WT,2890.04,2,2019-12-01
201912,99537-LG-1WA,2607.58,2,2019-12-01
201912,99537-LG-1WT,3996.14,3,2019-12-01
201912,99541-R-1WA,2925.41,5,2019-12-01
201912,99541-R-1WT,2459.88,4,2019-12-01
201912,99543-R-1WA,1290.82,2,2019-12-01
201912,99543-R-1WT,1342.8,2,2019-12-01
201912,99544-1WA,1929.92,2,2019-12-01
201912,99544-1WT,1981.94,2,2019-12-01
201912,99548-1WA,1816.92,2,2019-12-01
201912,99548-1WT,1868.94,2,2019-12-01
201912,CB-CLW2026SS,34555.39,354,2019-12-01
